CellID,CellStage,CellLabel,CellProtocol
x1_S6c_b1.bcDJTX,6.0,exo,x1
x1_S6c_b1.bcEFGT,6.0,scbeta,x1
x1_S6c_b1.bcBTWE,6.0,ph,x1
x1_S6c_b1.bcEPIN,6.0,ph,x1
x1_S6c_b1.bcHKLJ,6.0,ph,x1
x1_S6c_b1.bcELRB,6.0,ph,x1
x1_S6c_b1.bcATCT,6.0,ph,x1
x1_S6c_b1.bcEHRJ,6.0,repl,x1
x1_S6c_b1.bcBGOL,6.0,scbeta,x1
x1_S6c_b1.bcIFNJ,6.0,ec,x1
x1_S6c_b1.bcARTD,6.0,ph,x1
x1_S6c_b1.bcDSCQ,6.0,ph,x1
x1_S6c_b1.bcGWIC,6.0,ph,x1
x1_S6c_b1.bcBEXK,6.0,scbeta,x1
x1_S6c_b1.bcBGFD,6.0,ph__pre,x1
x1_S6c_b1.bcBVCC,6.0,ec,x1
x1_S6c_b1.bcHKYV,6.0,foxj1,x1
x1_S6c_b1.bcHQLR,6.0,repl,x1
x1_S6c_b1.bcEXQN,6.0,repl,x1
x1_S6c_b1.bcGJYH,6.0,scbeta,x1
x1_S6c_b1.bcANLC,6.0,ph,x1
x1_S6c_b1.bcDMXP,6.0,ec,x1
x1_S6c_b1.bcFDUS,6.0,ph,x1
x1_S6c_b1.bcFYUK,6.0,exo,x1
x1_S6c_b1.bcFRXA,6.0,ec,x1
x1_S6c_b1.bcFECY,6.0,exo,x1
x1_S6c_b1.bcFSGV,6.0,ph,x1
x1_S6c_b1.bcBTOZ,6.0,ph,x1
x1_S6c_b1.bcBXVW,6.0,exo,x1
x1_S6c_b1.bcCITQ,6.0,exo,x1
x1_S6c_b1.bcEVQZ,6.0,scbeta,x1
x1_S6c_b1.bcCXFQ,6.0,scbeta,x1
x1_S6c_b1.bcBLYR,6.0,ph__pre,x1
x1_S6c_b1.bcCSYB,6.0,exo,x1
x1_S6c_b1.bcBIKF,6.0,ph,x1
x1_S6c_b1.bcHCGS,6.0,ph,x1
x1_S6c_b1.bcDRDI,6.0,scbeta,x1
x1_S6c_b1.bcGRYV,6.0,exo,x1
x1_S6c_b1.bcGVCD,6.0,exo,x1
x1_S6c_b1.bcDIAQ,6.0,exo,x1
x1_S6c_b1.bcHICZ,6.0,scbeta,x1
x1_S6c_b1.bcDRUH,6.0,ph,x1
x1_S6c_b1.bcHIPE,6.0,sst_hhex,x1
x1_S6c_b1.bcBQKD,6.0,ec,x1
x1_S6c_b1.bcHSNV,6.0,ph,x1
x1_S6c_b1.bcCFVG,6.0,foxj1,x1
x1_S6c_b1.bcCRFS,6.0,exo,x1
x1_S6c_b1.bcCPEP,6.0,exo,x1
x1_S6c_b1.bcCPNI,6.0,ph__pre,x1
x1_S6c_b1.bcENAB,6.0,ph__pre,x1
x1_S6c_b1.bcBXVK,6.0,ph__pre,x1
x1_S6c_b1.bcFAOL,6.0,scbeta,x1
x1_S6c_b1.bcDHCW,6.0,ph__pre,x1
x1_S6c_b1.bcAHPH,6.0,ph,x1
x1_S6c_b1.bcIFSH,6.0,ph,x1
x1_S6c_b1.bcBXCT,6.0,ph,x1
x1_S6c_b1.bcAVNX,6.0,exo,x1
x1_S6c_b1.bcGTNG,6.0,exo,x1
x1_S6c_b1.bcGDZW,6.0,ph,x1
x1_S6c_b1.bcGMMB,6.0,ph,x1
x1_S6c_b1.bcEQYP,6.0,ph__pre,x1
x1_S6c_b1.bcHSTM,6.0,ph,x1
x1_S6c_b1.bcHGER,6.0,exo,x1
x1_S6c_b1.bcGQOP,6.0,scbeta,x1
x1_S6c_b1.bcGMSN,6.0,ec,x1
x1_S6c_b1.bcFFSL,6.0,scbeta,x1
x1_S6c_b1.bcBODT,6.0,ec,x1
x1_S6c_b1.bcADVV,6.0,ph,x1
x1_S6c_b1.bcGGLL,6.0,ph,x1
x1_S6c_b1.bcICDW,6.0,foxj1,x1
x1_S6c_b1.bcEOSU,6.0,scbeta,x1
x1_S6c_b1.bcEDGA,6.0,ph,x1
x1_S6c_b1.bcGAXK,6.0,sst_hhex,x1
x1_S6c_b1.bcCVAW,6.0,exo,x1
x1_S6c_b1.bcDDZD,6.0,repl,x1
x1_S6c_b1.bcHCVN,6.0,ph__pre,x1
x1_S6c_b1.bcERSG,6.0,exo,x1
x1_S6c_b1.bcCLPK,6.0,exo,x1
x1_S6c_b1.bcBMCT,6.0,scbeta,x1
x1_S6c_b1.bcDDYS,6.0,ec,x1
x1_S6c_b1.bcDICW,6.0,ec,x1
x1_S6c_b1.bcHYBU,6.0,foxj1,x1
x1_S6c_b1.bcIHDY,6.0,ph,x1
x1_S6c_b1.bcDZAJ,6.0,ph,x1
x1_S6c_b1.bcGRYJ,6.0,ec,x1
x1_S6c_b1.bcDIHC,6.0,ph,x1
x1_S6c_b1.bcCESY,6.0,ph,x1
x1_S6c_b1.bcHUYD,6.0,exo,x1
x1_S6c_b1.bcCYFE,6.0,ph,x1
x1_S6c_b1.bcFZYR,6.0,scbeta,x1
x1_S6c_b1.bcEBNL,6.0,scbeta,x1
x1_S6c_b1.bcFKBM,6.0,foxj1,x1
x1_S6c_b1.bcDYUX,6.0,ph,x1
x1_S6c_b1.bcEPEL,6.0,ec,x1
x1_S6c_b1.bcETGI,6.0,foxj1,x1
x1_S6c_b1.bcELCL,6.0,ec,x1
x1_S6c_b1.bcHSRX,6.0,foxj1,x1
x1_S6c_b1.bcETAY,6.0,ph,x1
x1_S6c_b1.bcCIID,6.0,ec,x1
x1_S6c_b1.bcFDXE,6.0,ec,x1
x1_S6c_b1.bcBVDS,6.0,repl,x1
x1_S6c_b1.bcIGHD,6.0,ph,x1
x1_S6c_b1.bcIHTT,6.0,ph,x1
x1_S6c_b1.bcFZKD,6.0,foxj1,x1
x1_S6c_b1.bcEYWF,6.0,ph,x1
x1_S6c_b1.bcGHTK,6.0,sst_hhex,x1
x1_S6c_b1.bcDYIJ,6.0,ph,x1
x1_S6c_b1.bcEKXJ,6.0,scbeta,x1
x1_S6c_b1.bcHIFU,6.0,ph__pre,x1
x1_S6c_b1.bcGMYU,6.0,exo,x1
x1_S6c_b1.bcFMTM,6.0,ph,x1
x1_S6c_b1.bcDMUH,6.0,ph,x1
x1_S6c_b1.bcHIRP,6.0,ec,x1
x1_S6c_b1.bcDDRQ,6.0,ph,x1
x1_S6c_b1.bcCJIZ,6.0,exo,x1
x1_S6c_b1.bcBESU,6.0,scbeta,x1
x1_S6c_b1.bcFDLB,6.0,ph,x1
x1_S6c_b1.bcDWSE,6.0,scbeta,x1
x1_S6c_b1.bcFWDN,6.0,scbeta,x1
x1_S6c_b1.bcCKED,6.0,ph,x1
x1_S6c_b1.bcCESU,6.0,ph,x1
x1_S6c_b1.bcHQUY,6.0,ec,x1
x1_S6c_b1.bcEXJC,6.0,ph__pre,x1
x1_S6c_b1.bcCJCG,6.0,exo,x1
x1_S6c_b1.bcBLXQ,6.0,ec,x1
x1_S6c_b1.bcFPAE,6.0,scbeta,x1
x1_S6c_b1.bcDYJU,6.0,ec,x1
x1_S6c_b1.bcFTUQ,6.0,ec,x1
x1_S6c_b1.bcIAGU,6.0,ec,x1
x1_S6c_b1.bcHBWX,6.0,ph,x1
x1_S6c_b1.bcGNIV,6.0,ec,x1
x1_S6c_b1.bcGHUY,6.0,ph,x1
x1_S6c_b1.bcGTSJ,6.0,exo,x1
x1_S6c_b1.bcHMAZ,6.0,exo,x1
x1_S6c_b1.bcGZZQ,6.0,scbeta,x1
x1_S6c_b1.bcDRXH,6.0,exo,x1
x1_S6c_b1.bcIAHY,6.0,ec,x1
x1_S6c_b1.bcBANS,6.0,ph,x1
x1_S6c_b1.bcBSUN,6.0,ec,x1
x1_S6c_b1.bcICMT,6.0,ph__pre,x1
x1_S6c_b1.bcCIFN,6.0,scbeta,x1
x1_S6c_b1.bcFWDH,6.0,ph,x1
x1_S6c_b1.bcBKOX,6.0,ph__pre,x1
x1_S6c_b1.bcDNQF,6.0,ec,x1
x1_S6c_b1.bcDVEE,6.0,scbeta,x1
x1_S6c_b1.bcDYYI,6.0,scbeta,x1
x1_S6c_b1.bcHLQY,6.0,ec,x1
x1_S6c_b1.bcICMA,6.0,exo,x1
x1_S6c_b1.bcBWKI,6.0,foxj1,x1
x1_S6c_b1.bcDVAS,6.0,ph,x1
x1_S6c_b1.bcHSXU,6.0,scbeta,x1
x1_S6c_b1.bcCNAS,6.0,ph,x1
x1_S6c_b1.bcFJPC,6.0,foxj1,x1
x1_S6c_b1.bcHQUS,6.0,scbeta,x1
x1_S6c_b1.bcHZQA,6.0,exo,x1
x1_S6c_b1.bcBORH,6.0,ec,x1
x1_S6c_b1.bcHWPG,6.0,ec,x1
x1_S6c_b1.bcARYE,6.0,ec,x1
x1_S6c_b1.bcDGLE,6.0,ph,x1
x1_S6c_b1.bcEEPW,6.0,scbeta,x1
x1_S6c_b1.bcEIRO,6.0,ph,x1
x1_S6c_b1.bcDMEP,6.0,scbeta,x1
x1_S6c_b1.bcHUOS,6.0,ph,x1
x1_S6c_b1.bcADTM,6.0,ph,x1
x1_S6c_b1.bcBHXH,6.0,ec,x1
x1_S6c_b1.bcEQSA,6.0,scbeta,x1
x1_S6c_b1.bcEZQK,6.0,scbeta,x1
x1_S6c_b1.bcHSJI,6.0,ph,x1
x1_S6c_b1.bcESLT,6.0,ph,x1
x1_S6c_b1.bcGYSW,6.0,ph__pre,x1
x1_S6c_b1.bcGFID,6.0,ec,x1
x1_S6c_b1.bcHNZG,6.0,exo,x1
x1_S6c_b1.bcDBAL,6.0,ph,x1
x1_S6c_b1.bcDEVW,6.0,ph,x1
x1_S6c_b1.bcGHEC,6.0,exo,x1
x1_S6c_b1.bcBAQR,6.0,ec,x1
x1_S6c_b1.bcGJLQ,6.0,repl,x1
x1_S6c_b1.bcHDCZ,6.0,ph,x1
x1_S6c_b1.bcGANF,6.0,ph,x1
x1_S6c_b1.bcALRE,6.0,scbeta,x1
x1_S6c_b1.bcDKGW,6.0,ph__pre,x1
x1_S6c_b1.bcFNDK,6.0,ec,x1
x1_S6c_b1.bcBOPK,6.0,scbeta,x1
x1_S6c_b1.bcHRZS,6.0,ph,x1
x1_S6c_b1.bcIBSQ,6.0,exo,x1
x1_S6c_b1.bcHGNF,6.0,exo,x1
x1_S6c_b1.bcDGGI,6.0,ph,x1
x1_S6c_b1.bcGROM,6.0,ph,x1
x1_S6c_b1.bcFXKB,6.0,sst_hhex,x1
x1_S6c_b1.bcAWVE,6.0,ec,x1
x1_S6c_b1.bcCEPW,6.0,ph,x1
x1_S6c_b1.bcDHRY,6.0,ph,x1
x1_S6c_b1.bcAUKS,6.0,ec,x1
x1_S6c_b1.bcFNAY,6.0,scbeta,x1
x1_S6c_b1.bcHBRH,6.0,ec,x1
x1_S6c_b1.bcDTZK,6.0,exo,x1
x1_S6c_b1.bcFLSZ,6.0,foxj1,x1
x1_S6c_b1.bcBCCO,6.0,exo,x1
x1_S6c_b1.bcFFTN,6.0,ec,x1
x1_S6c_b1.bcDOUZ,6.0,scbeta,x1
x1_S6c_b1.bcDFGN,6.0,ph,x1
x1_S6c_b1.bcBQJI,6.0,exo,x1
x1_S6c_b1.bcGCYG,6.0,repl,x1
x1_S6c_b1.bcAVMN,6.0,exo,x1
x1_S6c_b1.bcCAWJ,6.0,scbeta,x1
x1_S6c_b1.bcBNAX,6.0,scbeta,x1
x1_S6c_b1.bcAHBC,6.0,ph,x1
x1_S6c_b1.bcENNM,6.0,ph,x1
x1_S6c_b1.bcDELQ,6.0,repl,x1
x1_S6c_b1.bcGXIU,6.0,ph,x1
x1_S6c_b1.bcHTYD,6.0,foxj1,x1
x1_S6c_b1.bcCYDE,6.0,exo,x1
x1_S6c_b1.bcEUJS,6.0,exo,x1
x1_S6c_b1.bcDBCT,6.0,scbeta,x1
x1_S6c_b1.bcAXTS,6.0,foxj1,x1
x1_S6c_b1.bcFIQR,6.0,ec,x1
x1_S6c_b1.bcBMOL,6.0,ph,x1
x1_S6c_b1.bcGLJK,6.0,ec,x1
x1_S6c_b1.bcIDTC,6.0,scbeta,x1
x1_S6c_b1.bcFWJV,6.0,scbeta,x1
x1_S6c_b1.bcARWZ,6.0,ec,x1
x1_S6c_b1.bcIGQB,6.0,ph,x1
x1_S6c_b1.bcIKCQ,6.0,scbeta,x1
x1_S6c_b1.bcBGRZ,6.0,ph,x1
x1_S6c_b1.bcDFQD,6.0,exo,x1
x1_S6c_b1.bcDDMI,6.0,ph,x1
x1_S6c_b1.bcHUEK,6.0,scbeta,x1
x1_S6c_b1.bcESQC,6.0,ec,x1
x1_S6c_b1.bcHHQU,6.0,ph,x1
x1_S6c_b1.bcGCTB,6.0,ec,x1
x1_S6c_b1.bcHOTE,6.0,foxj1,x1
x1_S6c_b1.bcGSXN,6.0,ph,x1
x1_S6c_b1.bcCHXB,6.0,scbeta,x1
x1_S6c_b1.bcHZOJ,6.0,exo,x1
x1_S6c_b1.bcGGPO,6.0,foxj1,x1
x1_S6c_b1.bcHNXB,6.0,ph,x1
x1_S6c_b1.bcFZDE,6.0,ph__pre,x1
x1_S6c_b1.bcHDHZ,6.0,foxj1,x1
x1_S6c_b1.bcHJUQ,6.0,foxj1,x1
x1_S6c_b1.bcHCMV,6.0,ph,x1
x1_S6c_b1.bcENQT,6.0,scbeta,x1
x1_S6c_b1.bcEUKG,6.0,ph__pre,x1
x1_S6c_b1.bcFGIX,6.0,ph,x1
x1_S6c_b1.bcCZQA,6.0,ph,x1
x1_S6c_b1.bcFXRA,6.0,scbeta,x1
x1_S6c_b1.bcHRHJ,6.0,ph__pre,x1
x1_S6c_b1.bcFUFH,6.0,scbeta,x1
x1_S6c_b1.bcFISI,6.0,ph,x1
x1_S6c_b1.bcCKHP,6.0,ph,x1
x1_S6c_b1.bcFOXZ,6.0,ph,x1
x1_S6c_b1.bcEGLW,6.0,ph,x1
x1_S6c_b1.bcFZHK,6.0,ph,x1
x1_S6c_b1.bcCUDR,6.0,ec,x1
x1_S6c_b1.bcDDSH,6.0,ph,x1
x1_S6c_b1.bcHJTT,6.0,ph,x1
x1_S6c_b1.bcICBW,6.0,ph,x1
x1_S6c_b1.bcCJKU,6.0,sst_hhex,x1
x1_S6c_b1.bcEFTQ,6.0,repl,x1
x1_S6c_b1.bcCXDD,6.0,ec,x1
x1_S6c_b1.bcFPAM,6.0,exo,x1
x1_S6c_b1.bcHZFW,6.0,ph,x1
x1_S6c_b1.bcAUZP,6.0,ec,x1
x1_S6c_b1.bcFWGZ,6.0,scbeta,x1
x1_S6c_b1.bcEVNN,6.0,foxj1,x1
x1_S6c_b1.bcGNPQ,6.0,ph,x1
x1_S6c_b1.bcFNPL,6.0,ph,x1
x1_S6c_b1.bcGHGZ,6.0,ph__pre,x1
x1_S6c_b1.bcFKEG,6.0,ph,x1
x1_S6c_b1.bcGWOO,6.0,ph,x1
x1_S6c_b1.bcEZCJ,6.0,foxj1,x1
x1_S6c_b1.bcDJGE,6.0,exo,x1
x1_S6c_b1.bcDLKA,6.0,ph__pre,x1
x1_S6c_b1.bcBMDC,6.0,exo,x1
x1_S6c_b1.bcIHQW,6.0,ph,x1
x1_S6c_b1.bcGMIA,6.0,ph,x1
x1_S6c_b1.bcACLQ,6.0,ec,x1
x1_S6c_b1.bcDNDG,6.0,ph,x1
x1_S6c_b1.bcGMII,6.0,ec,x1
x1_S6c_b1.bcETCB,6.0,ph__pre,x1
x1_S6c_b1.bcGVXR,6.0,scbeta,x1
x1_S6c_b1.bcEJFB,6.0,ec,x1
x1_S6c_b1.bcIJJE,6.0,ec,x1
x1_S6c_b1.bcDFRM,6.0,scbeta,x1
x1_S6c_b1.bcATMD,6.0,ec,x1
x1_S6c_b1.bcFZZX,6.0,repl,x1
x1_S6c_b1.bcESYY,6.0,ec,x1
x1_S6c_b1.bcHRDI,6.0,ph,x1
x1_S6c_b1.bcBHWY,6.0,ec,x1
x1_S6c_b1.bcIGSK,6.0,ph,x1
x1_S6c_b1.bcAKTQ,6.0,exo,x1
x1_S6c_b1.bcGULQ,6.0,ph,x1
x1_S6c_b1.bcBCYH,6.0,ec,x1
x1_S6c_b1.bcEAUW,6.0,ph,x1
x1_S6c_b1.bcFSJL,6.0,exo,x1
x1_S6c_b1.bcEJSM,6.0,scbeta,x1
x1_S6c_b1.bcCQEH,6.0,ph,x1
x1_S6c_b1.bcHZTV,6.0,ph,x1
x1_S6c_b1.bcDCXR,6.0,ph,x1
x1_S6c_b1.bcEUIU,6.0,ec,x1
x1_S6c_b1.bcDTWX,6.0,ph,x1
x1_S6c_b1.bcIJNV,6.0,ph,x1
x1_S6c_b1.bcCKGE,6.0,ph,x1
x1_S6c_b1.bcIFYW,6.0,scbeta,x1
x1_S6c_b1.bcDATB,6.0,ph,x1
x1_S6c_b1.bcFDDY,6.0,scbeta,x1
x1_S6c_b1.bcAHWY,6.0,foxj1,x1
x1_S6c_b1.bcDRII,6.0,ec,x1
x1_S6c_b1.bcDVGP,6.0,foxj1,x1
x1_S6c_b1.bcAQMZ,6.0,scbeta,x1
x1_S6c_b1.bcHJZP,6.0,ph__pre,x1
x1_S6c_b1.bcAGSF,6.0,ec,x1
x1_S6c_b1.bcDTAC,6.0,ph,x1
x1_S6c_b1.bcFTYT,6.0,foxj1,x1
x1_S6c_b1.bcEPFW,6.0,ec,x1
x1_S6c_b1.bcGQYD,6.0,foxj1,x1
x1_S6c_b1.bcBEMW,6.0,ec,x1
x1_S6c_b1.bcBPZG,6.0,ph,x1
x1_S6c_b1.bcDWKM,6.0,exo,x1
x1_S6c_b1.bcIGAP,6.0,scbeta,x1
x1_S6c_b1.bcBSBT,6.0,scbeta,x1
x1_S6c_b1.bcFOED,6.0,scbeta,x1
x1_S6c_b1.bcCRCI,6.0,exo,x1
x1_S6c_b1.bcHIJX,6.0,scbeta,x1
x1_S6c_b1.bcCFXP,6.0,foxj1,x1
x1_S6c_b1.bcIIUG,6.0,exo,x1
x1_S6c_b1.bcFYUR,6.0,exo,x1
x1_S6c_b1.bcIJBK,6.0,ec,x1
x1_S6c_b1.bcAXXJ,6.0,ph__pre,x1
x1_S6c_b1.bcAJFY,6.0,exo,x1
x1_S6c_b1.bcBFQA,6.0,ph,x1
x1_S6c_b1.bcEAZY,6.0,ec,x1
x1_S6c_b1.bcDJBJ,6.0,exo,x1
x1_S6c_b1.bcGJDK,6.0,exo,x1
x1_S6c_b1.bcGZFQ,6.0,ph__pre,x1
x1_S6c_b1.bcEEMO,6.0,ph,x1
x1_S6c_b1.bcGWWS,6.0,scbeta,x1
x1_S6c_b1.bcAWUH,6.0,ph,x1
x1_S6c_b1.bcFPKD,6.0,ph,x1
x1_S6c_b1.bcBEHB,6.0,exo,x1
x1_S6c_b1.bcBYCT,6.0,ec,x1
x1_S6c_b1.bcHAHU,6.0,ph,x1
x1_S6c_b1.bcHODO,6.0,ph,x1
x1_S6c_b1.bcIFYG,6.0,scbeta,x1
x1_S6c_b1.bcABCQ,6.0,ph,x1
x1_S6c_b1.bcHOGC,6.0,ec,x1
x1_S6c_b1.bcAXHV,6.0,ph,x1
x1_S6c_b1.bcGTQY,6.0,ph,x1
x1_S6c_b1.bcEJOZ,6.0,ph,x1
x1_S6c_b1.bcHXMF,6.0,ph__pre,x1
x1_S6c_b1.bcBTAH,6.0,repl,x1
x1_S6c_b1.bcGWSM,6.0,scbeta,x1
x1_S6c_b1.bcCRJJ,6.0,ph,x1
x1_S6c_b1.bcAIJN,6.0,ph,x1
x1_S6c_b1.bcANON,6.0,ph,x1
x1_S6c_b1.bcFCWZ,6.0,foxj1,x1
x1_S6c_b1.bcEYXE,6.0,scbeta,x1
x1_S6c_b1.bcEBBH,6.0,ph__pre,x1
x1_S6c_b1.bcBBLQ,6.0,scbeta,x1
x1_S6c_b1.bcGQGZ,6.0,ec,x1
x1_S6c_b1.bcFVXB,6.0,ph,x1
x1_S6c_b1.bcHBTZ,6.0,ph,x1
x1_S6c_b1.bcCCAG,6.0,exo,x1
x1_S6c_b1.bcDBBH,6.0,scbeta,x1
x1_S6c_b1.bcHTTY,6.0,foxj1,x1
x1_S6c_b1.bcCZUN,6.0,exo,x1
x1_S6c_b1.bcABON,6.0,scbeta,x1
x1_S6c_b1.bcBBRD,6.0,scbeta,x1
x1_S6c_b1.bcCBWM,6.0,ph,x1
x1_S6c_b1.bcBNKZ,6.0,ph,x1
x1_S6c_b1.bcICQG,6.0,ph,x1
x1_S6c_b1.bcADWF,6.0,scbeta,x1
x1_S6c_b1.bcDJHI,6.0,ph,x1
x1_S6c_b1.bcBHLF,6.0,scbeta,x1
x1_S6c_b1.bcERYB,6.0,ec,x1
x1_S6c_b1.bcDFSW,6.0,ph__pre,x1
x1_S6c_b1.bcGUQO,6.0,ph,x1
x1_S6c_b1.bcIJCR,6.0,ph,x1
x1_S6c_b1.bcDODT,6.0,ph,x1
x1_S6c_b1.bcBYLH,6.0,ph,x1
x1_S6c_b1.bcDJHM,6.0,ph,x1
x1_S6c_b1.bcIFYD,6.0,ph,x1
x1_S6c_b1.bcHKBI,6.0,exo,x1
x1_S6c_b1.bcDFLS,6.0,scbeta,x1
x1_S6c_b1.bcAEMX,6.0,exo,x1
x1_S6c_b1.bcBEQZ,6.0,ph,x1
x1_S6c_b1.bcDDQQ,6.0,exo,x1
x1_S6c_b1.bcCGIZ,6.0,exo,x1
x1_S6c_b1.bcDSPS,6.0,ph,x1
x1_S6c_b1.bcFFZL,6.0,scbeta,x1
x1_S6c_b1.bcEBMC,6.0,exo,x1
x1_S6c_b1.bcACRZ,6.0,exo,x1
x1_S6c_b1.bcFAOH,6.0,ph,x1
x1_S6c_b1.bcECGO,6.0,scbeta,x1
x1_S6c_b1.bcEQNJ,6.0,ph__pre,x1
x1_S6c_b1.bcCHBT,6.0,ec,x1
x1_S6c_b1.bcEIGI,6.0,ph,x1
x1_S6c_b1.bcFJTF,6.0,ph,x1
x1_S6c_b1.bcEUVJ,6.0,exo,x1
x1_S6c_b1.bcCTDO,6.0,scbeta,x1
x1_S6c_b1.bcDWCJ,6.0,scbeta,x1
x1_S6c_b1.bcHDMZ,6.0,scbeta,x1
x1_S6c_b1.bcGZEL,6.0,ph,x1
x1_S6c_b1.bcDREF,6.0,ph,x1
x1_S6c_b1.bcGBNA,6.0,ph,x1
x1_S6c_b1.bcDRHC,6.0,ph,x1
x1_S6c_b1.bcHQWR,6.0,ph,x1
x1_S6c_b1.bcCNAW,6.0,scbeta,x1
x1_S6c_b1.bcHAQT,6.0,ph,x1
x1_S6c_b1.bcICUO,6.0,ph,x1
x1_S6c_b1.bcEOOF,6.0,ph,x1
x1_S6c_b1.bcFAQJ,6.0,scbeta,x1
x1_S6c_b1.bcBQUH,6.0,ec,x1
x1_S6c_b1.bcIAJA,6.0,ph,x1
x1_S6c_b1.bcFRAA,6.0,ph,x1
x1_S6c_b1.bcBYKR,6.0,repl,x1
x1_S6c_b1.bcCYJM,6.0,ph,x1
x1_S6c_b1.bcDLPU,6.0,ph,x1
x1_S6c_b1.bcCIWD,6.0,scbeta,x1
x1_S6c_b1.bcETPN,6.0,ec,x1
x1_S6c_b1.bcBSGD,6.0,scbeta,x1
x1_S6c_b1.bcDYZJ,6.0,scbeta,x1
x1_S6c_b1.bcFFDH,6.0,scbeta,x1
x1_S6c_b1.bcDAXH,6.0,exo,x1
x1_S6c_b1.bcEFEV,6.0,exo,x1
x1_S6c_b1.bcEZKB,6.0,ph,x1
x1_S6c_b1.bcCSOU,6.0,ph,x1
x1_S6c_b1.bcBYVW,6.0,ph,x1
x1_S6c_b1.bcDOYL,6.0,scbeta,x1
x1_S6c_b1.bcCVKD,6.0,scbeta,x1
x1_S6c_b1.bcFNXU,6.0,ec,x1
x1_S6c_b1.bcFIVV,6.0,repl,x1
x1_S6c_b1.bcFBQL,6.0,ph,x1
x1_S6c_b1.bcHUWX,6.0,exo,x1
x1_S6c_b1.bcHWNY,6.0,exo,x1
x1_S6c_b1.bcBOGA,6.0,scbeta,x1
x1_S6c_b1.bcIAXX,6.0,scbeta,x1
x1_S6c_b1.bcEVYV,6.0,ph,x1
x1_S6c_b1.bcDDZU,6.0,scbeta,x1
x1_S6c_b1.bcIAME,6.0,ec,x1
x1_S6c_b1.bcCRSP,6.0,exo,x1
x1_S6c_b1.bcBUAS,6.0,exo,x1
x1_S6c_b1.bcBKLO,6.0,ph__pre,x1
x1_S6c_b1.bcGQEW,6.0,ph,x1
x1_S6c_b1.bcBRDN,6.0,scbeta,x1
x1_S6c_b1.bcGVOY,6.0,scbeta,x1
x1_S6c_b1.bcIFLM,6.0,ec,x1
x1_S6c_b1.bcFJHY,6.0,ec,x1
x1_S6c_b1.bcBNZB,6.0,foxj1,x1
x1_S6c_b1.bcGXKF,6.0,scbeta,x1
x1_S6c_b1.bcDNEA,6.0,exo,x1
x1_S6c_b1.bcGVBY,6.0,scbeta,x1
x1_S6c_b1.bcHYIZ,6.0,ph,x1
x1_S6c_b1.bcAACB,6.0,ph,x1
x1_S6c_b1.bcHXXA,6.0,exo,x1
x1_S6c_b1.bcDAYI,6.0,ph,x1
x1_S6c_b1.bcBBBC,6.0,exo,x1
x1_S6c_b1.bcGTZN,6.0,ph,x1
x1_S6c_b1.bcGPBI,6.0,ph,x1
x1_S6c_b1.bcHCNE,6.0,ec,x1
x1_S6c_b1.bcGICH,6.0,ec,x1
x1_S6c_b1.bcEZTG,6.0,ec,x1
x1_S6c_b1.bcHGOF,6.0,scbeta,x1
x1_S6c_b1.bcGZQB,6.0,ec,x1
x1_S6c_b1.bcHIGY,6.0,scbeta,x1
x1_S6c_b1.bcDDUG,6.0,exo,x1
x1_S6c_b1.bcDNLY,6.0,ph,x1
x1_S6c_b1.bcBAWF,6.0,exo,x1
x1_S6c_b1.bcHLNF,6.0,exo,x1
x1_S6c_b1.bcHBGQ,6.0,ec,x1
x1_S6c_b1.bcHVJK,6.0,scbeta,x1
x1_S6c_b1.bcFZAN,6.0,foxj1,x1
x1_S6c_b1.bcIEEP,6.0,scbeta,x1
x1_S6c_b1.bcHOAF,6.0,ph,x1
x1_S6c_b1.bcAGFG,6.0,ec,x1
x1_S6c_b1.bcERXY,6.0,ph,x1
x1_S6c_b1.bcCAYQ,6.0,ph,x1
x1_S6c_b1.bcGYVW,6.0,ph__pre,x1
x1_S6c_b1.bcCXET,6.0,ph__pre,x1
x1_S6c_b1.bcGMJN,6.0,exo,x1
x1_S6c_b1.bcFKLU,6.0,ph__pre,x1
x1_S6c_b1.bcHRGG,6.0,foxj1,x1
x1_S6c_b1.bcGOLL,6.0,ph,x1
x1_S6c_b1.bcDFWR,6.0,ph,x1
x1_S6c_b1.bcFTYS,6.0,exo,x1
x1_S6c_b1.bcCJYM,6.0,scbeta,x1
x1_S6c_b1.bcFODR,6.0,exo,x1
x1_S6c_b1.bcIHYC,6.0,ph,x1
x1_S6c_b1.bcATDG,6.0,ph__pre,x1
x1_S6c_b1.bcBXGF,6.0,ph,x1
x1_S6c_b1.bcCRJQ,6.0,scbeta,x1
x1_S6c_b1.bcBTDR,6.0,exo,x1
x1_S6c_b1.bcDKYM,6.0,ph,x1
x1_S6c_b1.bcETVG,6.0,exo,x1
x1_S6c_b1.bcBSCE,6.0,ec,x1
x1_S6c_b1.bcGWDT,6.0,exo,x1
x1_S6c_b1.bcCZWS,6.0,ph,x1
x1_S6c_b1.bcHLCQ,6.0,ec,x1
x1_S6c_b1.bcGPTV,6.0,ph,x1
x1_S6c_b1.bcDCTU,6.0,foxj1,x1
x1_S6c_b1.bcGQEV,6.0,ph,x1
x1_S6c_b1.bcEHLP,6.0,scbeta,x1
x1_S6c_b1.bcBXCC,6.0,ec,x1
x1_S6c_b1.bcFEME,6.0,ec,x1
x1_S6c_b1.bcFVRF,6.0,exo,x1
