Gene Symbol,"Expression (tpm)
NKX6.1+ progenitors
(from Stage 5, v8)","Expression (tpm)
Stage 6 SC-beta cells
(all weeks, v8)","Expression (tpm)
Human islet beta cells
(Baron et. al)","log2 fold-change
NKX6.1+ cells
compared to
SC-beta cells","log2 fold-change
NKX6.1+ cells
compared to
islet beta cells","log2 fold-change
SC-beta cells
compared to
islet beta cells"
SAT2,110.0632872,128.4906951,103.8178873,0.223330565,-0.084278289,-0.307608854
NMT1,86.78965007,101.351364,72.94190882,0.223770593,-0.250775053,-0.474545646
DDI2,48.02620098,56.0879509,40.82260238,0.223869186,-0.234453537,-0.458322722
ADCY7,8.173016374,9.545557828,5.111459519,0.223960884,-0.67713333,-0.901094214
COPE,122.2838926,142.8402265,200.4521017,0.224167944,0.713023161,0.488855218
SMPD2,3.658397805,4.273664779,4.489795524,0.22426179,0.295437784,0.071175993
YPEL3,51.29540753,59.92489081,80.47095054,0.224325708,0.649638407,0.425312699
KCTD10,39.5418316,46.1992521,21.55101851,0.224489798,-0.875623646,-1.100113443
PLA2G16,39.5418316,46.1992521,76.05022879,0.224489798,0.943572889,0.719083091
SVBP,199.4994378,233.1798849,28.94191268,0.22505866,-2.785152507,-3.010211167
DPM3,37.51803707,43.8596546,159.2841304,0.225310102,2.085946284,1.860636182
GATC,58.22301188,68.06669013,33.70800332,0.225359486,-0.7884983,-1.013857786
HSP90B1,711.9086453,832.2728198,766.8570754,0.225364401,0.107265596,-0.118098805
ETS1,9.418428393,11.0117056,35.43484775,0.225479695,1.911610601,1.686130906
PNPLA2,38.06290483,44.5147419,59.05807958,0.225897524,0.633748777,0.407851254
PPP1R9B,19.07037154,22.3041629,12.7786488,0.225980052,-0.577597656,-0.803577708
AZIN2,3.814074308,4.46083258,7.874410611,0.225980052,1.045838992,0.819858941
MED1,66.31819001,77.58105333,32.32652777,0.226299731,-1.036686078,-1.262985809
MAN2C1,4.825971573,5.64622865,18.99528875,0.226468136,1.97675032,1.750282185
PTTG1IP,337.7401719,395.2360055,133.5196115,0.226800592,-1.338862126,-1.565662719
DLAT,28.41096168,33.25347923,24.65933849,0.227057628,-0.204313567,-0.431371196
ARPC4,210.0854399,245.9072953,146.712703,0.227138357,-0.517982388,-0.745120745
MDP1,16.81306225,19.68381369,36.81632329,0.227427252,1.130763043,0.903335791
GABPB2,9.029237137,10.57498073,35.02040508,0.227979027,1.955519764,1.727540737
BMT2,19.07037154,22.33535753,5.802197292,0.227996397,-1.716661694,-1.944658091
PLGRKT,21.09416607,24.70614967,16.92307544,0.228026138,-0.31785228,-0.545878418
TGOLN2,91.84913639,107.5902907,216.3390705,0.228209828,1.235956175,1.007746347
CHRM3,2.023794531,2.37079214,3.937205305,0.228306354,0.960109118,0.731802764
SLCO4A1,2.023794531,2.37079214,3.039246201,0.228306354,0.586650723,0.358344368
LMCD1,12.29844369,14.41192064,102.2291904,0.228786852,3.055259535,2.826472682
LAGE3,69.0425288,80.9188791,87.10203316,0.228991029,0.335221088,0.106230059
TSPAN17,17.59144477,20.61965269,15.95604255,0.229146058,-0.140771099,-0.369917157
BFSP1,3.113530047,3.649772111,2.27943465,0.229255184,-0.449875153,-0.679130337
ATP5J2,162.7597832,190.8175727,176.4144272,0.229449773,0.116224286,-0.113225488
ZNF706,129.834203,152.2298111,102.8508544,0.229580418,-0.336116712,-0.565697131
ZNF844,13.62169396,15.97165231,40.61538104,0.229607447,1.576120055,1.346512608
ZC3H14,108.0394926,126.6814063,39.78649572,0.229646019,-1.441208029,-1.670854047
PRDM4,31.60232998,37.05922451,27.42228958,0.229801763,-0.204681898,-0.43448366
EPS15L1,30.97962397,36.34174794,20.58398563,0.230308178,-0.589797278,-0.820105456
ABCC5,47.32565672,55.5264475,19.68602653,0.230552572,-1.265450582,-1.496003154
ZNF322,34.48234527,40.45943955,23.62323183,0.230618435,-0.545651551,-0.776269986
CTSO,9.8854579,11.60440363,12.22605858,0.231292684,0.306579686,0.075287002
PNPO,14.32223822,16.81390742,36.1946593,0.231398066,1.337519868,1.106121802
USB1,67.25224902,78.9536172,30.32338823,0.231422849,-1.14915155,-1.380574399
VPS51,114.7335822,134.6984271,92.42071401,0.231445278,-0.311999586,-0.543444864
SH3BGRL,104.9259626,123.1876074,51.87440674,0.23148543,-1.016276861,-1.247762292
TMEM179B,50.98405452,59.86250154,55.88068583,0.231606459,0.132303618,-0.099302841
BMP4,3.347044801,3.930523812,1,0.231833728,-1.742887862,-1.97472159
PRKACB,85.07720854,99.91641086,75.49763857,0.231948956,-0.172341178,-0.404290134
IFT74,40.86508187,48.00854084,21.68916607,0.232422463,-0.913894041,-1.146316504
ATM,39.77534635,46.72956087,101.0549362,0.232460987,1.345193396,1.112732409
ZSWIM3,10.35248741,12.16590704,3.937205305,0.232866437,-1.394733599,-1.627600036
EIF1,959.745637,1128.060334,1548.012423,0.23312023,0.689693047,0.456572817
NBPF12,30.74610922,36.15458014,9.601255043,0.233774567,-1.679108948,-1.912883515
HIGD2B,5.91570709,6.956403254,1.588696878,0.233790946,-1.896706735,-2.130497681
GNAI3,133.9596303,157.5328988,55.53531694,0.23385485,-1.270320868,-1.504175718
RABGAP1,120.8049658,142.1227499,52.21977563,0.234457749,-1.210011596,-1.444469344
SRP68,57.52246762,67.69235453,66.44897375,0.234867332,0.208121352,-0.02674598
MIER1,43.35590591,51.03442028,24.86655982,0.235242075,-0.802021599,-1.037263673
KDM5D,34.09315402,40.14749322,11.81161592,0.235827838,-1.529275722,-1.76510356
NEIL2,16.5795475,19.52784052,33.50078198,0.236127786,1.014790139,0.778662353
TRUB1,21.79471033,25.67318331,23.20878917,0.236284163,0.090693228,-0.145590934
MSI1,93.25022491,109.8674989,14.85086212,0.23658556,-2.650560521,-2.887146081
RPS6KB1,34.71586003,40.92735905,9.808476375,0.237470664,-1.823493958,-2.060964622
TBC1D12,5.370839331,6.332510585,7.459967947,0.23763002,0.474021868,0.236391848
LANCL1,70.21010256,82.79055711,22.03453495,0.237787591,-1.671912187,-1.909699778
RNF126,33.78180101,39.83554688,36.60910196,0.237810136,0.115956139,-0.121853997
BTF3L4,217.9471033,257.0125848,83.44112296,0.237860974,-1.38514755,-1.623008525
PEAK1,28.80015294,33.9709558,30.46153578,0.238225337,0.080912207,-0.15731313
SMIM1,9.729781397,11.4796251,21.68916607,0.238596231,1.156495287,0.917899056
NCSTN,156.0656936,184.1419211,107.5478712,0.238664664,-0.53717447,-0.775839134
HINT1,976.0138315,1151.830645,702.4112412,0.238955113,-0.474585659,-0.713540772
TBPL1,39.77534635,46.9479233,14.36734568,0.23918685,-1.46908094,-1.70826779
DUSP22,44.52347967,52.56295732,21.06750207,0.239480098,-1.079547082,-1.31902718
WBP4,53.63055506,63.32510585,19.13343631,0.239722399,-1.486959184,-1.726681583
DPY30,150.617016,177.8717998,68.38303951,0.239953032,-1.139174314,-1.379127346
DMXL1,17.59144477,20.77562586,16.09419011,0.240017964,-0.128333995,-0.368351959
MLLT10,42.5775234,50.28574908,15.47252611,0.240057565,-1.460383278,-1.700440843
KIF9,23.50715186,27.76322375,26.59340426,0.240075346,0.177968719,-0.062106627
OVGP1,2.957853545,3.493798944,1,0.240245968,-1.564550621,-1.804796588
SLC16A6,1.478926772,1.746899472,2.624803537,0.240245968,0.827658822,0.587412855
ZNF546,1.478926772,1.746899472,9.877550152,0.240245968,2.739602646,2.499356678
CDK8,32.76990375,38.71254008,12.91679635,0.240429536,-1.343123141,-1.583552677
CLUAP1,29.88988845,35.31232504,62.44269467,0.240514301,1.062875284,0.822360983
IRAK1,45.30186219,53.52999096,46.97016856,0.240777054,0.052174416,-0.188602638
DYNC1H1,193.9729219,229.2181664,114.5933965,0.240866117,-0.75933136,-1.000197477
LDHA,136.9174838,161.8689528,35.36577397,0.241519612,-1.952880945,-2.194400557
VCPIP1,18.75901853,22.17938437,12.36420613,0.241634973,-0.601414737,-0.843049709
SYNRG,90.91507738,107.4967068,65.62008842,0.241700987,-0.470382033,-0.71208302
ZBTB26,17.35793001,20.52606879,8.15070572,0.241862433,-1.090598028,-1.332460461
GPR173,12.68763494,15.00461868,7.943484388,0.241983489,-0.675579281,-0.91756277
TLDC1,25.45310814,30.10282126,10.77550926,0.242056866,-1.240085784,-1.48214265
RN7SKP22,113.5660085,134.3240915,1.312401768,0.242186995,-6.435177832,-6.677364828
NAPEPLD,9.729781397,11.51081973,6.562008842,0.242511281,-0.568269854,-0.810781135
TRMT11,26.1536524,30.94507636,23.62323183,0.242697447,-0.146806086,-0.389503532
AP5Z1,16.34603275,19.34067272,16.7158541,0.242697447,0.032276542,-0.210420905
SOWAHC,26.6206819,31.50657976,10.49921415,0.243105622,-1.342266179,-1.585371801
GLT8D1,76.90419217,91.02594033,108.5149041,0.243215496,0.496759056,0.253543561
PIGT,46.85862721,55.46405823,160.2511633,0.243238491,1.773948236,1.530709744
USP24,43.51158241,51.50233978,15.12715723,0.243238491,-1.524258591,-1.767497082
MARCH7,77.60473643,91.86819544,39.44112683,0.243420783,-0.976443937,-1.21986472
UBIAD1,25.37526988,30.04043199,20.51491185,0.243482393,-0.306750211,-0.550232604
DDX59,11.98709068,14.19355821,12.08791103,0.243754754,0.012083394,-0.23167136
UBE2K,166.418181,197.0564993,86.41129539,0.243796278,-0.945521241,-1.189317519
BRSK1,30.90178572,36.59130501,13.88382923,0.24381066,-1.154284684,-1.398095344
KLHL9,29.18934419,34.56365383,33.36263443,0.24381394,0.192791416,-0.051022524
APOO,26.23149065,31.06985489,27.69858469,0.24421571,0.078512468,-0.165703242
IFRD1,51.68459878,61.23506541,38.68131528,0.244623585,-0.418097592,-0.662721177
DENR,104.7702861,124.154641,52.9105134,0.24490858,-0.98560329,-1.23051187
UBE3D,11.05303167,13.10174604,11.74254214,0.245316957,0.087302639,-0.158014318
GIT2,40.55372886,48.07093011,24.72841227,0.245330143,-0.713664963,-0.958995106
CLDND2,1,1.18539607,2.27943465,0.24536918,1.188676049,0.943306869
EMILIN1,1,1.18539607,1,0.24536918,0,-0.24536918
MYO15A,1,1.18539607,86.13500028,0.24536918,6.428527679,6.1831585
PGR,1,1.18539607,26.4552567,0.24536918,4.725482511,4.480113332
PLXNA4,1,1.18539607,1.657770655,0.24536918,0.72924443,0.48387525
PPARGC1A,1,1.18539607,2.832024869,0.24536918,1.501833934,1.256464754
RAB3IL1,1,1.18539607,1,0.24536918,0,-0.24536918
SNORA74,1,1.18539607,1,0.24536918,0,-0.24536918
TCP10L,1,1.18539607,1.105180437,0.24536918,0.14428193,-0.10108725
TDRG1,1,1.18539607,1,0.24536918,0,-0.24536918
ZNF548,1,1.18539607,10.43014037,0.24536918,3.382686669,3.137317489
ZP2,1,1.18539607,1,0.24536918,0,-0.24536918
ARSB,7.472472113,8.859275893,24.86655982,0.245603178,1.734549418,1.48894624
MKLN1,61.80357144,73.27619392,58.43641558,0.24565436,-0.080822522,-0.326476882
MED16,37.51803707,44.48354726,28.94191268,0.245687489,-0.37442408,-0.62011157
IMMT,103.6805506,122.969245,57.88382537,0.246152253,-0.840913111,-1.087065364
PGAP3,23.04012235,27.32649888,14.71271456,0.246152253,-0.647084923,-0.893237176
SRC,50.04999551,59.36338741,10.56828792,0.246203478,-2.243628262,-2.48983174
MAGT1,71.76686759,85.13015462,89.31239403,0.246352298,0.315542442,0.069190144
NSFL1C,140.5758816,166.7665103,72.80376126,0.246480504,-0.949264203,-1.195744707
BRPF3,57.36679112,68.06669013,18.78806742,0.246733136,-1.610399145,-1.857132282
CAB39L,3.96975081,4.710389647,9.048664825,0.246797957,1.188656482,0.941858525
ZNF599,7.93950162,9.420779294,9.946623929,0.246797957,0.325158482,0.078360525
GFM2,23.89634311,28.35592178,12.01883725,0.246860198,-0.991492527,-1.238352725
PTPRA,47.94836273,56.89901137,68.59026085,0.246922033,0.516522189,0.269600157
ZNF292,83.13125226,98.66862552,41.16797126,0.247200468,-1.013868589,-1.261069057
ILVBL,34.94937478,41.48886246,31.35949489,0.247457455,-0.156364325,-0.40382178
NDST2,20.62713656,24.48778724,19.27158386,0.247518853,-0.098068415,-0.345587269
ZFP37,2.101632782,2.495570674,6.216639956,0.247859152,1.564624417,1.316765265
DR1,46.31375945,54.99613873,45.65776679,0.24788946,-0.020580574,-0.268470035
CIZ1,75.8922949,90.12129596,36.05651174,0.247914639,-1.07369359,-1.321608229
GALNT3,14.78926772,17.56257862,26.59340426,0.247954063,0.84651785,0.598563787
FAM220A,21.56119558,25.61079404,15.88696878,0.248314805,-0.440593293,-0.688908098
NAA60,56.1213791,66.66293163,32.94819177,0.248334303,-0.768351171,-1.016685473
PDCD10,58.76787964,69.81358961,38.88853661,0.248480046,-0.5956829,-0.844162946
ASCC1,13.0768262,15.53492745,20.79120696,0.248503068,0.668961076,0.420458008
KCTD9,17.51360652,20.80682049,10.77550926,0.248580319,-0.70072015,-0.949300469
SERPINE2,42.49968514,50.50411152,37.64520862,0.248948689,-0.174985899,-0.423934587
ACAD8,47.87052448,56.89901137,14.02197679,0.249265973,-1.771447861,-2.020713834
TTC38,16.11251799,19.15350492,7.045525283,0.249426447,-1.193402793,-1.44282924
C9orf78,71.37767633,84.84940292,90.6247958,0.249431572,0.344432903,0.095001332
C19orf47,11.67573768,13.88161187,625.7393484,0.249661395,5.74397622,5.494314826
SCO2,11.75357593,13.97519577,13.6766079,0.249768742,0.218610703,-0.031158039
FAM204A,49.4272895,58.77068937,33.1554131,0.249789027,-0.576063364,-0.825852391
PRR12,38.60777259,45.9185004,14.02197679,0.250184205,-1.461201571,-1.711385776
HERC2,83.13125226,98.91818259,49.18052943,0.25084479,-0.757303678,-1.008148468
RNF150,43.43374416,51.68950759,24.38304338,0.251055135,-0.832938116,-1.083993251
FAM155B,7.705986867,9.171222227,3.453688864,0.251134284,-1.157841608,-1.408975892
GSAP,7.705986867,9.171222227,11.05180437,0.251134284,0.520230297,0.269096013
RAB31,2.568662289,3.057074076,56.01883338,0.251134284,4.446822807,4.195688523
SPPL2A,35.96127205,42.79903706,62.028252,0.251134284,0.786481416,0.535347132
HIGD2A,188.1350531,223.9150787,113.4882161,0.251183009,-0.72922617,-0.98040918
TOE1,15.56765024,18.52961225,8.496074606,0.25128149,-0.873682862,-1.124964352
ING4,36.3504633,43.26695656,14.71271456,0.251291892,-1.304910297,-1.556202189
SIN3B,44.75699443,53.28043389,26.52433048,0.251492673,-0.754796823,-1.006289496
FDPS,97.60916698,116.2000095,75.63578613,0.251521637,-0.367947656,-0.619469293
AIDA,88.19073859,105.0323307,71.69858082,0.252134419,-0.298682595,-0.550817014
AP5S1,2.802177042,3.337825776,15.05808345,0.252360544,2.425918146,2.173557602
MTX2,46.3915977,55.27689043,26.4552567,0.252812927,-0.810309116,-1.063122043
SPIRE1,20.31578356,24.20703554,36.95447085,0.252825405,0.863147907,0.610322502
PICALM,69.89874956,83.28967124,35.71114286,0.252870951,-0.968892342,-1.221763293
FAM185A,2.957853545,3.524993577,5.111459519,0.253070008,0.789184675,0.536114666
DND1,8.951398886,10.66856463,2.693877314,0.253181023,-1.73242901,-1.985610033
ARPC5L,78.53879544,93.61509491,63.06435866,0.253335704,-0.316580587,-0.56991629
SLC39A3,18.83685679,22.46013607,42.48037303,0.253808418,1.173238185,0.919429767
CCNT1,38.84128734,46.32403064,19.82417408,0.25416977,-0.970330256,-1.224500026
IRF2BPL,255.3094639,304.7403739,90.83201713,0.255333633,-1.490974193,-1.746307826
FXR2,37.05100756,44.2339902,49.66404587,0.255642613,0.42268902,0.167046406
RNF185,50.82837802,60.70475665,27.9748798,0.256175372,-0.861502261,-1.117677634
CTBP1,157.7002969,188.3531966,102.9199282,0.256255142,-0.615663021,-0.871918163
CYB5R4,11.98709068,14.31833674,28.38932246,0.256382362,1.243866865,0.987484503
EIF4G3,69.12036705,82.57219468,67.69230174,0.256545172,-0.030119105,-0.286664277
SMIM15,61.25870368,73.21380465,44.48351257,0.25720086,-0.461644125,-0.718844985
TRAPPC8,31.44665348,37.58953328,17.95918209,0.257424508,-0.808184847,-1.065609355
FAF2,75.97013315,90.83877253,38.68131528,0.257875862,-0.973795498,-1.23167136
CRIM1,19.53740105,23.36478044,8.979591047,0.258096914,-1.121516919,-1.379613832
C5orf42,19.7709158,23.64553214,18.09732965,0.258187911,-0.127602863,-0.385790773
ARL14EP,24.83040213,29.69729102,24.0376745,0.258223709,-0.046810296,-0.305034004
ERGIC2,64.76142498,77.45627479,51.11459519,0.258247387,-0.341399435,-0.599646822
FAM117B,56.19921735,67.22443503,6.562008842,0.258435686,-3.098340596,-3.356776282
CACUL1,126.9541877,151.8866701,66.37989997,0.258687278,-0.935489624,-1.194176901
STX18,27.24338791,32.59839193,12.64050124,0.258894674,-1.107852451,-1.366747125
NF1,86.16694406,103.1294581,49.38775076,0.259250062,-0.802981253,-1.062231314
RSAD1,18.29198903,21.89863266,25.69544515,0.259628833,0.490300687,0.230671854
PHKG2,18.44766553,22.08580046,20.16954297,0.25968086,0.128740132,-0.130940728
TBC1D20,20.0822688,24.05106237,37.0926184,0.260178354,0.885209845,0.625031491
ARHGAP32,90.29237137,108.245378,21.48194474,0.261629417,-2.071479497,-2.333108914
SENP5,38.99696384,46.7607555,23.27786295,0.261936434,-0.74440319,-1.006339624
FAM134C,40.55372886,48.63243351,47.66090633,0.26208421,0.232971812,-0.029112398
CXADR,273.5236146,328.0427651,17.61381321,0.26221851,-3.956886217,-4.219104727
TECPR2,33.47044801,40.14749322,10.15384526,0.262422048,-1.720861682,-1.98328373
TK2,11.20870817,13.44488701,40.96074993,0.262437617,1.869622115,1.607184499
LRFN4,11.28654642,13.53847091,1.312401768,0.262460702,-3.104322754,-3.366783456
PLA2G6,11.44222292,13.72563871,8.772369715,0.262505928,-0.383328836,-0.645834764
TEAD1,62.11492444,74.52397925,24.52119094,0.262764761,-1.340910899,-1.603675661
EIF1AD,15.41197373,18.49841762,13.46938657,0.263350234,-0.194367484,-0.457717718
CYTH1,17.59144477,21.11876683,6.009418624,0.26365162,-1.549576644,-1.813228265
PDRG1,89.74750361,107.7774585,31.77393755,0.264111757,-1.498027924,-1.762139681
C17orf49,131.5466445,158.0008183,103.8178873,0.264357582,-0.341519415,-0.605876997
SNAPC5,26.54284365,31.88091536,28.66561757,0.264370111,0.11099842,-0.153371691
GIPC1,56.51057036,67.87952233,29.08006024,0.264455662,-0.958490493,-1.222946155
CNNM3,30.82394747,37.02802988,13.12401768,0.264566159,-1.231842189,-1.496408348
FAM217B,31.13530047,37.40236548,14.57456701,0.264578313,-1.095098179,-1.359676491
TOR1AIP2,59.3127474,71.27973738,80.54002432,0.265149822,0.441363708,0.176213886
LRRTM1,3.347044801,4.024107712,1.657770655,0.26578106,-1.013643432,-1.279424491
TMEM82,1.32325027,1.590926305,1,0.26578106,-0.404085948,-0.669867008
ACA64,1.167573768,1.403758504,1,0.26578106,-0.223513703,-0.489294763
HSPA1L,1.868118028,2.246013607,3.384615087,0.26578106,0.857406166,0.591625106
OVOS2,1.167573768,1.403758504,1,0.26578106,-0.223513703,-0.489294763
TNFSF13B,2.802177042,3.36902041,1.105180437,0.26578106,-1.342266179,-1.608047239
A1BG,1.245412019,1.497342404,4.420721746,0.26578106,1.827658822,1.561877762
IZUMO4,1.011897265,1.216590704,1.036106659,0.26578106,0.0341097,-0.23167136
MIR100HG,1.401088521,1.684510205,15.12715723,0.26578106,3.432520881,3.166739821
MIR130B,1.011897265,1.216590704,1,0.26578106,-0.017062825,-0.282843885
MYOM1,1.011897265,1.216590704,44.89795524,0.26578106,5.471515012,5.205733952
SYTL3,1.945956279,2.339597507,2.901098646,0.26578106,0.576120055,0.310338996
GNB3,1.712441526,2.058845806,2.348508428,0.26578106,0.455690045,0.189908985
IKZF5,7.23895736,8.703302726,10.22291904,0.26578106,0.497953377,0.232172317
LRCH1,14.32223822,17.21943765,7.252746615,0.26578106,-0.981657616,-1.247438676
PHF21A,36.5061398,43.89084923,21.8963874,0.26578106,-0.73744626,-1.00322732
SCYL1,44.91267093,53.99791046,57.88382537,0.26578106,0.366037747,0.100256688
SLC43A1,10.97519342,13.19532994,1.5196231,0.26578106,-2.852460911,-3.118241971
TTLL11,1.790279777,2.152429706,1.795918209,0.26578106,0.004536584,-0.261244475
NDUFA1,185.1771996,222.698488,307.2401614,0.266185289,0.730460339,0.464275049
COPS6,78.07176593,93.89584661,95.1836651,0.26626044,0.285913104,0.019652664
MAPK6,111.3086992,133.9497559,19.7551003,0.267125603,-2.494269272,-2.761394876
CENPB,115.4341265,138.9720919,94.49292733,0.267725393,-0.288791545,-0.556516938
NDUFA12,67.17441077,80.88768447,54.77550539,0.268008301,-0.294380871,-0.562389172
PPP4R3B,60.86951242,73.30738855,46.48665211,0.268238803,-0.38890328,-0.657142084
CMC2,60.71383592,73.12022075,55.88068583,0.2682451,-0.119675599,-0.387920699
UBA1,313.6881523,377.8294,197.2747079,0.268403926,-0.669125037,-0.937528963
ST7,14.01088521,16.87629668,17.68288699,0.268450247,0.335805726,0.067355479
RALGAPA1,53.63055506,64.60408582,36.74724952,0.268570225,-0.545418915,-0.813989139
TOM1L1,37.67371357,45.38819163,32.11930644,0.26875876,-0.230117509,-0.498876269
NSRP1,37.59587532,45.29460773,62.30454711,0.268764918,0.728763067,0.459998148
RALBP1,61.02518893,73.52575098,68.45211329,0.268844758,0.165690225,-0.103154533
BHLHB9,11.75357593,14.16236357,11.05180437,0.268962307,-0.088817822,-0.357780129
PPP1R26,35.02721303,42.20633902,9.877550152,0.268983492,-1.826251032,-2.095234524
TMEM138,33.93747751,40.89616442,31.98115888,0.269086205,-0.085657119,-0.354743324
KMT2A,220.9049568,266.2773909,77.56985189,0.269504146,-1.509857839,-1.779361985
SF3B2,198.7988935,239.637174,171.0957463,0.269541998,-0.216505834,-0.486047832
CFAP20,86.78965007,104.6268005,57.88382537,0.269657538,-0.584362739,-0.854020277
PPP4R3A,79.2393397,95.54916218,34.95133131,0.270026365,-1.180869449,-1.450895814
CINP,17.28009176,20.83801513,43.7927748,0.270106985,1.341581986,1.071475001
ELP3,34.63802178,41.80080879,26.4552567,0.271174319,-0.388802122,-0.65997644
PC,6.61625135,7.985826157,6.423861288,0.271427623,-0.042573303,-0.314000926
TNFAIP8L1,6.538413099,7.892242257,22.17268251,0.271494711,1.761770887,1.490276176
AURKAIP1,78.22744244,94.45735001,121.1554054,0.271988263,0.631112069,0.359123806
F8A1,17.98063602,21.71146486,12.7786488,0.272013014,-0.492708759,-0.764721772
PRKRA,89.43615061,107.9958209,44.06906991,0.272045486,-1.021091646,-1.293137132
FDX2,5.604354085,6.769235453,14.43641945,0.27244479,1.365092953,1.092648163
SPINT2,871.710575,1052.943657,665.2495491,0.272507123,-0.389953584,-0.662460707
LIMK2,21.79471033,26.32827061,7.529041724,0.272634731,-1.53343987,-1.806074601
MED25,32.22503599,38.93090251,21.75823985,0.272733821,-0.566620117,-0.839353937
TCEAL8,26.3093289,31.78733146,85.72055761,0.272877459,1.704066786,1.431189327
TIMM10B,46.54727421,56.24392407,48.14442277,0.273000566,0.048671994,-0.224328572
ACSL3,65.77332225,79.48392597,32.11930644,0.27316059,-1.034061803,-1.307222393
MRPL27,39.07480209,47.22867501,62.028252,0.273424495,0.666686903,0.393262408
GPATCH2L,33.93747751,41.02094295,32.60282288,0.273481319,-0.057882453,-0.331363772
ZNF398,19.22604804,23.2400019,11.32809948,0.273547943,-0.763156405,-1.036704348
DHX36,160.1911209,193.7186736,77.15540923,0.274168845,-1.053954974,-1.328123819
ALKBH7,65.61764574,79.35914743,88.13813982,0.274312694,0.425682615,0.151369922
LONRF1,33.54828626,40.58421809,15.817895,0.274679747,-1.084681449,-1.359361195
TCF20,64.52791023,78.08016746,25.21192871,0.275032843,-1.355816815,-1.630849659
ACER3,23.74066661,28.73025738,71.62950705,0.275210473,1.593193569,1.317983096
DGKD,19.38172454,23.45836434,12.1569848,0.275405479,-0.672911491,-0.94831697
EFCAB14,69.5095583,84.13192635,84.06278696,0.275442,0.27425591,-0.00118609
NXF1,74.95823589,90.74518863,29.77079801,0.275734152,-1.332189106,-1.607923259
PDS5B,58.76787964,71.15495884,29.35635535,0.275936456,-1.001354981,-1.277291437
FBXO45,21.95038683,26.57782768,16.7158541,0.275976827,-0.393029293,-0.66900612
RFX2,18.29198903,22.14818973,32.74097043,0.275976827,0.839885125,0.563908298
TMEM70,32.92558025,39.86674152,56.22605471,0.275976827,0.772029954,0.496053127
MACROD1,14.47791472,17.53138398,10.91365681,0.276086068,-0.407719241,-0.683805309
C18orf25,17.28009176,20.93159903,17.61381321,0.276571649,0.027596393,-0.248975256
BDH1,6.538413099,7.92343689,16.99214921,0.277185823,1.377855905,1.100670082
ORMDL1,68.26414628,82.72816784,83.57927052,0.277250587,0.292017122,0.014766535
LSM1,38.29641958,46.41761454,49.31867698,0.277462865,0.364924581,0.087461716
PANK2,34.87153653,42.26872829,33.36263443,0.277540773,-0.063816721,-0.341357494
CC2D1B,18.99253329,23.02163947,21.34379718,0.277558228,0.168384513,-0.109173715
CS,192.8831864,233.8661668,81.09261454,0.277955774,-1.250084957,-1.52804073
CLIP1,42.65536165,51.72070222,59.54159602,0.278014768,0.481170799,0.203156031
PLEKHO2,6.071383592,7.361933488,1.864991987,0.27805939,-1.702855894,-1.980915284
LATS1,36.3504633,44.07801703,26.93877314,0.27808557,-0.432289604,-0.710375173
PDXK,42.81103815,51.93906465,102.9890019,0.278837213,1.266435556,0.987598344
ATXN2,54.01974632,65.53992483,65.62008842,0.278887153,0.280650673,0.00176352
UQCC1,32.38071249,39.30523812,23.07064161,0.279586859,-0.489076603,-0.768663463
SPG21,174.5911974,211.9675341,111.1397077,0.27986249,-0.651606472,-0.931468962
LANCL2,26.38716715,32.03688853,8.91051727,0.279897562,-1.566255385,-1.846152948
ZMIZ1,66.24035175,80.4509596,52.28884941,0.280399295,-0.341207009,-0.621606305
MICU2,71.06632333,86.31555069,32.46467532,0.280454438,-1.130295281,-1.410749719
SLC25A36,154.7424433,187.9476664,49.45682454,0.280462044,-1.645627442,-1.926089486
ZNF524,2.490824038,3.025879442,12.1569848,0.280731401,2.287090441,2.00635904
NT5DC1,51.06189277,62.04612588,31.35949489,0.281094115,-0.703344695,-0.98443881
SMCR8,19.38172454,23.55194824,12.91679635,0.281149461,-0.58544865,-0.866598111
BORCS5,4.670295071,5.677423283,7.045525283,0.281722604,0.593193569,0.311470965
BBS12,4.436780317,5.396671583,4.766090633,0.282556773,0.103293265,-0.179263508
MFN2,48.49323049,58.98905181,34.53688864,0.282663854,-0.489645246,-0.7723091
FAM76A,15.41197373,18.74797469,23.48508428,0.28268312,0.607693138,0.325010019
NFX1,8.795722383,10.69975926,42.61852059,0.282704363,2.276606539,1.993902176
ALDH1L2,1,1.216590704,2.417582205,0.282843885,1.273564946,0.990721061
BTC,1,1.216590704,2.624803537,0.282843885,1.392209443,1.109365558
CEND1,1,1.216590704,1,0.282843885,0,-0.282843885
IGSF22,1,1.216590704,9.117738602,0.282843885,3.188676049,2.905832164
KCNQ3,1,1.216590704,2.27943465,0.282843885,1.188676049,0.905832164
KLK10,1,1.216590704,13.60753413,0.282843885,3.766333749,3.483489864
OMG,1,1.216590704,1,0.282843885,0,-0.282843885
OR13A1,1,1.216590704,1,0.282843885,0,-0.282843885
P2RX6,1,1.216590704,5.940344847,0.282843885,2.570546684,2.287702799
RENBP,1,1.216590704,13.53846035,0.282843885,3.758991774,3.476147888
RGS22,1,1.216590704,4.973311965,0.282843885,2.314206931,2.031363046
CPT1B,12.99898795,15.81567915,4.973311965,0.282956204,-1.386120469,-1.669076672
CAMTA1,112.476273,136.8508568,79.3657701,0.282983773,-0.503031872,-0.786015645
ATP5L,344.9791292,419.786182,522.4049776,0.283145595,0.59865956,0.315513965
